patch_name,source_image,image_path,mask_path,top,left,patch_height,patch_width,original_height,original_width,padded_height,padded_width,foreground_pixels,foreground_fraction
train_64_patch_0002,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0002.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0002.npy,0,256,256,256,522,775,522,775,40460,0.61737060546875
train_64_patch_0003,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0003.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0003.npy,0,384,256,256,522,775,522,775,54012,0.82415771484375
train_64_patch_0004,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0004.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0004.npy,0,512,256,256,522,775,522,775,63649,0.9712066650390625
train_64_patch_0005,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0005.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0005.npy,0,519,256,256,522,775,522,775,63211,0.9645233154296875
train_64_patch_0006,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0006.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0006.npy,128,0,256,256,522,775,522,775,24920,0.3802490234375
train_64_patch_0007,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0007.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0007.npy,128,128,256,256,522,775,522,775,51257,0.7821197509765625
train_64_patch_0008,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0008.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0008.npy,128,256,256,256,522,775,522,775,58773,0.8968048095703125
train_64_patch_0009,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0009.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0009.npy,128,384,256,256,522,775,522,775,55013,0.8394317626953125
train_64_patch_0010,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0010.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0010.npy,128,512,256,256,522,775,522,775,43384,0.6619873046875
train_64_patch_0011,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0011.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0011.npy,128,519,256,256,522,775,522,775,42287,0.6452484130859375
train_64_patch_0012,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0012.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0012.npy,256,0,256,256,522,775,522,775,42729,0.6519927978515625
train_64_patch_0013,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0013.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0013.npy,256,128,256,256,522,775,522,775,62139,0.9481658935546875
train_64_patch_0014,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0014.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0014.npy,256,256,256,256,522,775,522,775,64499,0.9841766357421875
train_64_patch_0015,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0015.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0015.npy,256,384,256,256,522,775,522,775,53949,0.8231964111328125
train_64_patch_0016,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0016.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0016.npy,256,512,256,256,522,775,522,775,40709,0.6211700439453125
train_64_patch_0017,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0017.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0017.npy,256,519,256,256,522,775,522,775,40340,0.61553955078125
train_64_patch_0018,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0018.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0018.npy,266,0,256,256,522,775,522,775,43567,0.6647796630859375
train_64_patch_0019,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0019.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0019.npy,266,128,256,256,522,775,522,775,62469,0.9532012939453125
train_64_patch_0020,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0020.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0020.npy,266,256,256,256,522,775,522,775,64499,0.9841766357421875
train_64_patch_0021,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0021.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0021.npy,266,384,256,256,522,775,522,775,53949,0.8231964111328125
train_64_patch_0022,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0022.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0022.npy,266,512,256,256,522,775,522,775,41489,0.6330718994140625
train_64_patch_0023,train_64.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_64_patch_0023.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_64_patch_0023.npy,266,519,256,256,522,775,522,775,41190,0.628509521484375
train_65_patch_0000,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0000.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0000.npy,0,0,256,256,522,775,522,775,29780,0.45440673828125
train_65_patch_0001,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0001.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0001.npy,0,128,256,256,522,775,522,775,8612,0.13140869140625
train_65_patch_0002,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0002.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0002.npy,0,256,256,256,522,775,522,775,0,0.0
train_65_patch_0003,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0003.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0003.npy,0,384,256,256,522,775,522,775,0,0.0
train_65_patch_0004,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0004.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0004.npy,0,512,256,256,522,775,522,775,0,0.0
train_65_patch_0005,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0005.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0005.npy,0,519,256,256,522,775,522,775,0,0.0
train_65_patch_0006,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0006.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0006.npy,128,0,256,256,522,775,522,775,43974,0.670989990234375
train_65_patch_0007,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0007.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0007.npy,128,128,256,256,522,775,522,775,17557,0.2678985595703125
train_65_patch_0008,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0008.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0008.npy,128,256,256,256,522,775,522,775,3975,0.0606536865234375
train_65_patch_0009,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0009.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0009.npy,128,384,256,256,522,775,522,775,0,0.0
train_65_patch_0010,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0010.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0010.npy,128,512,256,256,522,775,522,775,0,0.0
train_65_patch_0011,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0011.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0011.npy,128,519,256,256,522,775,522,775,0,0.0
train_65_patch_0012,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0012.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0012.npy,256,0,256,256,522,775,522,775,48920,0.7464599609375
train_65_patch_0013,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0013.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0013.npy,256,128,256,256,522,775,522,775,34094,0.520233154296875
train_65_patch_0014,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0014.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0014.npy,256,256,256,256,522,775,522,775,9497,0.1449127197265625
train_65_patch_0015,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0015.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0015.npy,256,384,256,256,522,775,522,775,0,0.0
train_65_patch_0016,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0016.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0016.npy,256,512,256,256,522,775,522,775,0,0.0
train_65_patch_0017,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0017.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0017.npy,256,519,256,256,522,775,522,775,0,0.0
train_65_patch_0018,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0018.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0018.npy,266,0,256,256,522,775,522,775,49605,0.7569122314453125
train_65_patch_0019,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0019.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0019.npy,266,128,256,256,522,775,522,775,35296,0.53857421875
train_65_patch_0020,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0020.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0020.npy,266,256,256,256,522,775,522,775,9680,0.147705078125
train_65_patch_0021,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0021.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0021.npy,266,384,256,256,522,775,522,775,0,0.0
train_65_patch_0022,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0022.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0022.npy,266,512,256,256,522,775,522,775,0,0.0
train_65_patch_0023,train_65.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_65_patch_0023.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_65_patch_0023.npy,266,519,256,256,522,775,522,775,0,0.0
train_66_patch_0000,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0000.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0000.npy,0,0,256,256,522,775,522,775,16534,0.252288818359375
train_66_patch_0001,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0001.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0001.npy,0,128,256,256,522,775,522,775,25530,0.389556884765625
train_66_patch_0002,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0002.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0002.npy,0,256,256,256,522,775,522,775,22237,0.3393096923828125
train_66_patch_0003,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0003.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0003.npy,0,384,256,256,522,775,522,775,32805,0.5005645751953125
train_66_patch_0004,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0004.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0004.npy,0,512,256,256,522,775,522,775,40994,0.625518798828125
train_66_patch_0005,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0005.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0005.npy,0,519,256,256,522,775,522,775,41329,0.6306304931640625
train_66_patch_0006,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0006.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0006.npy,128,0,256,256,522,775,522,775,23097,0.3524322509765625
train_66_patch_0007,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0007.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0007.npy,128,128,256,256,522,775,522,775,28506,0.434967041015625
train_66_patch_0008,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0008.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0008.npy,128,256,256,256,522,775,522,775,32349,0.4936065673828125
train_66_patch_0009,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0009.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0009.npy,128,384,256,256,522,775,522,775,38924,0.59393310546875
train_66_patch_0010,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0010.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0010.npy,128,512,256,256,522,775,522,775,45447,0.6934661865234375
train_66_patch_0011,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0011.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0011.npy,128,519,256,256,522,775,522,775,45872,0.699951171875
train_66_patch_0012,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0012.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0012.npy,256,0,256,256,522,775,522,775,40943,0.6247406005859375
train_66_patch_0013,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0013.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0013.npy,256,128,256,256,522,775,522,775,46681,0.7122955322265625
train_66_patch_0014,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0014.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0014.npy,256,256,256,256,522,775,522,775,49925,0.7617950439453125
train_66_patch_0015,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0015.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0015.npy,256,384,256,256,522,775,522,775,46080,0.703125
train_66_patch_0016,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0016.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0016.npy,256,512,256,256,522,775,522,775,33492,0.51104736328125
train_66_patch_0017,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0017.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0017.npy,256,519,256,256,522,775,522,775,33986,0.518585205078125
train_66_patch_0018,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0018.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0018.npy,266,0,256,256,522,775,522,775,42291,0.6453094482421875
train_66_patch_0019,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0019.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0019.npy,266,128,256,256,522,775,522,775,47880,0.7305908203125
train_66_patch_0020,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0020.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0020.npy,266,256,256,256,522,775,522,775,50693,0.7735137939453125
train_66_patch_0021,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0021.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0021.npy,266,384,256,256,522,775,522,775,46476,0.70916748046875
train_66_patch_0022,train_66.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_66_patch_0022.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_66_patch_0022.npy,266,512,256,256,522,775,522,775,32638,0.498016357421875
